Player,Age,Pos,Min_24,90s_24,Gls_24,Ast_24,G+A_24,xG_24,npxG_24,xAG_24,PrgC_24,PrgP_24,PrgR_24,Min_25,90s_25,Gls_25,Ast_25,G+A_25,PrgC_25,PrgP_25,PrgR_25,xG_25,xAG_25,Age_current,GA_per90_24,xG_per90_24,xAG_per90_24,GA_per90_25,xG_per90_25,xAG_per90_25,GA_consistency,GA_volatility,xG_consistency,xG_volatility,xAG_consistency,xAG_volatility,GA_trend,xG_trend,xAG_trend,Pos_encoded,Pos_24
Matteo Bianchetti,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Matteo Cancellieri,22.0,FW,1424.0,15.8,3.0,0.0,3.0,2.7,2.7,0.7,40.0,24.0,79.0,209.0,2.3,0.0,0.0,0.0,4.0,8.0,23.0,0.0,0.0,24.0,0.18987341772151897,0.17088607594936708,0.044303797468354424,0.0,0.0,0.0,0.09493670886075949,0.18987341772151897,0.08544303797468354,0.17088607594936708,0.022151898734177212,0.044303797468354424,-0.18987341772151897,-0.17088607594936708,-0.044303797468354424,1,FW
Matteo Darmian,34.0,DF,1781.0,19.8,3.0,2.0,5.0,1.9,1.9,1.5,14.0,45.0,102.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.25252525252525254,0.09595959595959595,0.07575757575757576,0.0,0.0,0.0,0.12626262626262627,0.25252525252525254,0.047979797979797977,0.09595959595959595,0.03787878787878788,0.07575757575757576,-0.25252525252525254,-0.09595959595959595,-0.07575757575757576,0,DF
Matteo Gabbia,24.0,DF,2152.0,23.9,2.0,0.0,2.0,1.1,1.1,0.2,13.0,74.0,2.0,270.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,26.0,0.08368200836820085,0.04602510460251047,0.008368200836820085,0.0,0.0,0.0,0.041841004184100423,0.08368200836820085,0.023012552301255235,0.04602510460251047,0.004184100418410042,0.008368200836820085,-0.08368200836820085,-0.04602510460251047,-0.008368200836820085,0,DF
Matteo Palma,16.0,DF,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Matteo Pessina,27.0,MF,854.0,9.5,0.0,0.0,0.0,0.2,0.2,0.1,8.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.021052631578947368,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.005263157894736842,0.010526315789473684,0.0,-0.021052631578947368,-0.010526315789473684,3,MF
Matteo Politano,30.0,FW,2804.0,31.2,3.0,4.0,7.0,3.1,3.1,4.8,135.0,129.0,278.0,233.0,2.6,0.0,1.0,1.0,22.0,5.0,25.0,0.0,0.8,32.0,0.22435897435897437,0.09935897435897437,0.15384615384615385,0.3846153846153846,0.0,0.3076923076923077,0.30448717948717946,0.16025641025641021,0.04967948717948718,0.09935897435897437,0.23076923076923078,0.15384615384615385,0.16025641025641021,-0.09935897435897437,0.15384615384615385,1,FW
Matteo Prati,20.0,MF,570.0,6.3,0.0,0.0,0.0,0.1,0.1,0.7,2.0,23.0,7.0,214.0,2.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,22.0,0.0,0.015873015873015876,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.007936507936507938,0.015873015873015876,0.05555555555555555,0.1111111111111111,0.0,-0.015873015873015876,-0.1111111111111111,3,MF
Matteo Ruggeri,22.0,DF,1751.0,19.5,0.0,3.0,3.0,0.2,0.2,2.0,60.0,114.0,104.0,258.0,2.9,0.0,0.0,0.0,2.0,18.0,23.0,0.0,0.0,24.0,0.15384615384615385,0.010256410256410256,0.10256410256410256,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.005128205128205128,0.010256410256410256,0.05128205128205128,0.10256410256410256,-0.15384615384615385,-0.010256410256410256,-0.10256410256410256,0,DF
Matthias Braunöder,22.0,MF,268.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,-0.03333333333333333,0.0,3,MF
Matthias Ginter,30.0,DF,2561.0,28.5,2.0,1.0,3.0,2.8,2.8,0.7,11.0,113.0,16.0,270.0,3.0,0.0,0.0,0.0,1.0,18.0,5.0,0.0,0.0,32.0,0.10526315789473684,0.09824561403508772,0.02456140350877193,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.04912280701754386,0.09824561403508772,0.012280701754385965,0.02456140350877193,-0.10526315789473684,-0.09824561403508772,-0.02456140350877193,0,DF
Matthieu Udol,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,3.9,0.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Matthijs de Ligt,24.0,DF,2123.0,23.6,2.0,0.0,2.0,2.5,2.5,0.3,7.0,55.0,6.0,360.0,4.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,26.0,0.0847457627118644,0.1059322033898305,0.01271186440677966,0.0,0.0,0.0,0.0423728813559322,0.0847457627118644,0.05296610169491525,0.1059322033898305,0.00635593220338983,0.01271186440677966,-0.0847457627118644,-0.1059322033898305,-0.01271186440677966,0,DF
Matthis Abline,21.0,FW,2768.0,30.8,9.0,2.0,11.0,8.5,7.7,3.8,75.0,48.0,169.0,176.0,2.0,0.0,0.0,0.0,9.0,1.0,5.0,0.0,0.0,23.0,0.35714285714285715,0.275974025974026,0.12337662337662336,0.0,0.0,0.0,0.17857142857142858,0.35714285714285715,0.137987012987013,0.275974025974026,0.06168831168831168,0.12337662337662336,-0.35714285714285715,-0.275974025974026,-0.12337662337662336,1,FW
Mattia Bani,30.0,DF,1507.0,16.7,0.0,0.0,0.0,1.2,1.2,0.2,6.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0718562874251497,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.03592814371257485,0.0718562874251497,0.005988023952095809,0.011976047904191617,0.0,-0.0718562874251497,-0.011976047904191617,0,DF
Mattia De Sciglio,31.0,DF,769.0,8.5,1.0,0.0,1.0,0.6,0.6,0.2,4.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.11764705882352941,0.07058823529411765,0.023529411764705882,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.03529411764705882,0.07058823529411765,0.011764705882352941,0.023529411764705882,-0.11764705882352941,-0.07058823529411765,-0.023529411764705882,0,DF
Mattia Felici,23.0,MF,925.0,10.3,0.0,3.0,3.0,0.6,0.6,1.0,39.0,19.0,75.0,17.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.85,0.0,25.0,0.2912621359223301,0.058252427184466014,0.0970873786407767,5.0,4.25,0.0,2.645631067961165,4.70873786407767,2.154126213592233,4.191747572815534,0.04854368932038835,0.0970873786407767,4.70873786407767,4.191747572815534,-0.0970873786407767,3,MF
Mattia Liberali,17.0,MF,61.0,0.7,0.0,0.0,0.0,0.1,0.1,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.14285714285714288,0.0,0.0,0.0,-0.14285714285714288,0.0,3,MF
Mattia Perin,31.0,GK,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Mattia Valoti,30.0,MF,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Mattia Viti,22.0,DF,2572.0,28.6,1.0,0.0,1.0,0.8,0.8,0.2,17.0,86.0,10.0,46.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.03496503496503496,0.027972027972027972,0.006993006993006993,0.0,0.0,0.0,0.01748251748251748,0.03496503496503496,0.013986013986013986,0.027972027972027972,0.0034965034965034965,0.006993006993006993,-0.03496503496503496,-0.027972027972027972,-0.006993006993006993,0,DF
Mattia Zaccagni,29.0,FW,2686.0,29.8,8.0,6.0,14.0,6.4,4.9,4.6,91.0,114.0,264.0,245.0,2.7,1.0,0.0,1.0,2.0,8.0,24.0,0.85,0.0,31.0,0.4697986577181208,0.21476510067114093,0.15436241610738252,0.37037037037037035,0.31481481481481477,0.0,0.42008451404424557,0.09942828734775044,0.26478995774297787,0.10004971414367383,0.07718120805369126,0.15436241610738252,-0.09942828734775044,0.10004971414367383,-0.15436241610738252,1,FW
Mattias Svanberg,25.0,MF,1219.0,13.5,3.0,1.0,4.0,3.6,3.6,1.7,11.0,36.0,39.0,47.0,0.5,1.0,0.0,1.0,0.0,2.0,3.0,0.85,0.0,27.0,0.2962962962962963,0.26666666666666666,0.1259259259259259,2.0,1.7,0.0,1.1481481481481481,1.7037037037037037,0.9833333333333333,1.4333333333333333,0.06296296296296296,0.1259259259259259,1.7037037037037037,1.4333333333333333,-0.1259259259259259,3,MF
Matty Cash,26.0,DF,2070.0,23.0,1.0,1.0,2.0,0.5,0.5,1.1,48.0,42.0,90.0,343.0,3.8,0.0,0.0,0.0,3.0,12.0,18.0,0.0,0.0,28.0,0.08695652173913043,0.021739130434782608,0.04782608695652174,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.010869565217391304,0.021739130434782608,0.02391304347826087,0.04782608695652174,-0.08695652173913043,-0.021739130434782608,-0.04782608695652174,0,DF
Mattéo Guendouzi,25.0,MF,3270.0,36.3,1.0,3.0,4.0,1.4,1.4,3.2,89.0,316.0,64.0,259.0,2.9,1.0,0.0,1.0,1.0,18.0,14.0,0.85,0.0,27.0,0.11019283746556474,0.03856749311294766,0.08815426997245181,0.3448275862068966,0.29310344827586204,0.0,0.22751021183623066,0.23463474874133183,0.16583547069440485,0.2545359551629144,0.044077134986225903,0.08815426997245181,0.23463474874133183,0.2545359551629144,-0.08815426997245181,3,MF
Mattéo Tramoni,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,2.3,0.0,0.0,0.0,7.0,10.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Matvei Safonov,25.0,GK,879.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Matz Sels,32.0,GK,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.010526315789473684,0.0,0.0,-0.010526315789473684,2,GK
Matìas Soulé,21.0,MF,1781.0,19.8,5.0,5.0,10.0,3.0,3.0,5.2,84.0,89.0,191.0,252.0,2.8,1.0,0.0,1.0,17.0,14.0,23.0,0.85,0.0,23.0,0.5050505050505051,0.15151515151515152,0.26262626262626265,0.35714285714285715,0.3035714285714286,0.0,0.4310966810966811,0.14790764790764793,0.22754329004329005,0.15205627705627708,0.13131313131313133,0.26262626262626265,-0.14790764790764793,0.15205627705627708,-0.26262626262626265,3,MF
Matías Dituro,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Matías Vecino,32.0,MF,877.0,9.7,2.0,3.0,5.0,2.3,2.3,2.4,4.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.5154639175257733,0.23711340206185566,0.24742268041237114,0.0,0.0,0.0,0.2577319587628866,0.5154639175257733,0.11855670103092783,0.23711340206185566,0.12371134020618557,0.24742268041237114,-0.5154639175257733,-0.23711340206185566,-0.24742268041237114,3,MF
Matúš Bero,28.0,MF,2565.0,28.5,5.0,2.0,7.0,4.0,3.0,3.7,29.0,143.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.24561403508771928,0.14035087719298245,0.1298245614035088,0.0,0.0,0.0,0.12280701754385964,0.24561403508771928,0.07017543859649122,0.14035087719298245,0.0649122807017544,0.1298245614035088,-0.24561403508771928,-0.14035087719298245,-0.1298245614035088,3,MF
Maurides,30.0,FW,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FW
Mauro Arambarri,28.0,MF,2661.0,29.6,10.0,0.0,10.0,8.2,5.8,0.6,17.0,75.0,55.0,360.0,4.0,0.0,0.0,0.0,2.0,11.0,5.0,0.0,0.0,30.0,0.33783783783783783,0.277027027027027,0.020270270270270268,0.0,0.0,0.0,0.16891891891891891,0.33783783783783783,0.1385135135135135,0.277027027027027,0.010135135135135134,0.020270270270270268,-0.33783783783783783,-0.277027027027027,-0.020270270270270268,3,MF
Max Aarons,24.0,DF,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Max Dowman,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.3,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Max Geschwill,23.0,DF,1282.0,14.2,1.0,2.0,3.0,0.9,0.9,0.8,6.0,58.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.21126760563380284,0.06338028169014084,0.05633802816901409,0.0,0.0,0.0,0.10563380281690142,0.21126760563380284,0.03169014084507042,0.06338028169014084,0.028169014084507046,0.05633802816901409,-0.21126760563380284,-0.06338028169014084,-0.05633802816901409,0,DF
Max Kilman,27.0,DF,3348.0,37.2,0.0,1.0,1.0,1.6,1.6,1.2,31.0,113.0,6.0,360.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,29.0,0.026881720430107524,0.04301075268817204,0.03225806451612903,0.0,0.0,0.0,0.013440860215053762,0.026881720430107524,0.02150537634408602,0.04301075268817204,0.016129032258064516,0.03225806451612903,-0.026881720430107524,-0.04301075268817204,-0.03225806451612903,0,DF
Max Moerstedt,,FW,451.0,5.0,0.0,0.0,0.0,0.8,0.8,0.6,6.0,10.0,36.0,44.0,0.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,26.0,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.06,0.12,0.0,-0.16,-0.12,1,FW
Max Rosenfelder,21.0,DF,1249.0,13.9,1.0,0.0,1.0,0.4,0.4,0.7,24.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.07194244604316546,0.02877697841726619,0.05035971223021582,0.0,0.0,0.0,0.03597122302158273,0.07194244604316546,0.014388489208633094,0.02877697841726619,0.02517985611510791,0.05035971223021582,-0.07194244604316546,-0.02877697841726619,-0.05035971223021582,0,DF
Maxence Caqueret,24.0,MF,1087.0,12.1,2.0,3.0,5.0,0.8,0.8,1.5,15.0,76.0,46.0,13.0,0.1,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,26.0,0.4132231404958678,0.06611570247933884,0.12396694214876033,0.0,0.0,0.0,0.2066115702479339,0.4132231404958678,0.03305785123966942,0.06611570247933884,0.06198347107438017,0.12396694214876033,-0.4132231404958678,-0.06611570247933884,-0.12396694214876033,3,MF
Maxence Lacroix,24.0,DF,3116.0,34.6,1.0,1.0,2.0,3.4,3.4,1.0,8.0,65.0,7.0,360.0,4.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.8,26.0,0.057803468208092484,0.09826589595375722,0.028901734104046242,0.25,0.0,0.2,0.15390173410404623,0.19219653179190752,0.04913294797687861,0.09826589595375722,0.11445086705202312,0.17109826589595378,0.19219653179190752,-0.09826589595375722,0.17109826589595378,0,DF
Maxim De Cuyper,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,3.0,0.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Maxim Leitsch,26.0,DF,674.0,7.5,1.0,0.0,1.0,1.2,1.2,0.2,4.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.13333333333333333,0.16,0.02666666666666667,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.08,0.16,0.013333333333333334,0.02666666666666667,-0.13333333333333333,-0.16,-0.02666666666666667,0,DF
Maxima Goffi,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Maxime Bernauer,26.0,DF,763.0,8.5,0.0,0.0,0.0,0.1,0.1,0.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.0,-0.011764705882352941,0.0,0,DF
Maxime Colin,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Maxime Estève,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,3.9,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Maxime Lopez,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,2.0,2.0,21.0,46.0,15.0,0.0,1.6,26.0,0.0,0.0,0.0,0.5,0.0,0.4,0.25,0.5,0.0,0.0,0.2,0.4,0.5,0.0,0.4,3,MF
Maximilian Arnold,30.0,MF,2356.0,26.2,3.0,5.0,8.0,0.9,0.9,3.5,9.0,128.0,16.0,270.0,3.0,1.0,2.0,3.0,0.0,8.0,1.0,0.85,1.6,32.0,0.3053435114503817,0.03435114503816794,0.13358778625954199,1.0,0.2833333333333333,0.5333333333333333,0.6526717557251909,0.6946564885496183,0.15884223918575063,0.24898218829516539,0.33346055979643763,0.39974554707379134,0.6946564885496183,0.24898218829516539,0.39974554707379134,3,MF
Maximilian Bauer,24.0,DF,658.0,7.3,0.0,0.0,0.0,0.2,0.2,0.1,4.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.027397260273972605,0.013698630136986302,0.0,0.0,0.0,0.0,0.0,0.013698630136986302,0.027397260273972605,0.006849315068493151,0.013698630136986302,0.0,-0.027397260273972605,-0.013698630136986302,0,DF
Maximilian Beier,21.0,FW,1591.0,17.7,8.0,5.0,13.0,7.7,7.7,3.3,24.0,33.0,124.0,149.0,1.7,1.0,1.0,2.0,2.0,4.0,20.0,0.85,0.8,23.0,0.7344632768361582,0.43502824858757067,0.1864406779661017,1.1764705882352942,0.5,0.4705882352941177,0.9554669325357261,0.44200731139913596,0.46751412429378536,0.06497175141242933,0.3285144566301097,0.284147557328016,0.44200731139913596,0.06497175141242933,0.284147557328016,1,FW
Maximilian Breunig,23.0,FW,350.0,3.9,2.0,0.0,2.0,3.4,2.7,0.2,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5128205128205129,0.8717948717948718,0.05128205128205129,0.0,0.0,0.0,0.25641025641025644,0.5128205128205129,0.4358974358974359,0.8717948717948718,0.025641025641025644,0.05128205128205129,-0.5128205128205129,-0.8717948717948718,-0.05128205128205129,1,FW
Maximilian Eggestein,27.0,MF,2845.0,31.6,2.0,0.0,2.0,2.0,2.0,1.5,34.0,141.0,41.0,270.0,3.0,1.0,0.0,1.0,2.0,14.0,2.0,0.85,0.0,29.0,0.06329113924050632,0.06329113924050632,0.04746835443037974,0.3333333333333333,0.2833333333333333,0.0,0.19831223628691982,0.270042194092827,0.17331223628691983,0.220042194092827,0.02373417721518987,0.04746835443037974,0.270042194092827,0.220042194092827,-0.04746835443037974,3,MF
Maximilian Mittelstädt,27.0,DF,2469.0,27.4,1.0,7.0,8.0,0.9,0.9,4.7,62.0,182.0,155.0,238.0,2.6,0.0,0.0,0.0,3.0,26.0,5.0,0.0,0.0,29.0,0.29197080291970806,0.032846715328467155,0.17153284671532848,0.0,0.0,0.0,0.14598540145985403,0.29197080291970806,0.016423357664233577,0.032846715328467155,0.08576642335766424,0.17153284671532848,-0.29197080291970806,-0.032846715328467155,-0.17153284671532848,0,DF
Maximilian Philipp,30.0,MF,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Maximilian Wittek,28.0,DF,2706.0,30.1,0.0,0.0,0.0,1.4,1.4,4.4,47.0,141.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.04651162790697674,0.1461794019933555,0.0,0.0,0.0,0.0,0.0,0.02325581395348837,0.04651162790697674,0.07308970099667775,0.1461794019933555,0.0,-0.04651162790697674,-0.1461794019933555,0,DF
Maximiliano Caufriez,27.0,DF,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Maxwel Cornet,27.0,FW,72.0,0.8,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,-0.25,0.0,1,FW
Mayckel Lahdo,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Mbwana Samatta,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,3.1,0.0,0.0,0.0,4.0,4.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Medon Berisha,20.0,MF,716.0,8.0,0.0,1.0,1.0,0.7,0.7,0.6,13.0,42.0,17.0,86.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,22.0,0.125,0.0875,0.075,0.0,0.0,0.0,0.0625,0.125,0.04375,0.0875,0.0375,0.075,-0.125,-0.0875,-0.075,3,MF
Mehdi Léris,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.6,0.0,0.0,0.0,3.0,5.0,11.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Mehdi Taremi,32.0,FW,807.0,9.0,1.0,2.0,3.0,3.5,2.7,1.6,10.0,25.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.3333333333333333,0.3888888888888889,0.17777777777777778,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.19444444444444445,0.3888888888888889,0.08888888888888889,0.17777777777777778,-0.3333333333333333,-0.3888888888888889,-0.17777777777777778,1,FW
Melvin Bard,23.0,DF,1938.0,21.5,2.0,1.0,3.0,2.2,2.2,1.9,53.0,88.0,95.0,360.0,4.0,0.0,0.0,0.0,9.0,11.0,27.0,0.0,0.0,25.0,0.13953488372093023,0.10232558139534885,0.08837209302325581,0.0,0.0,0.0,0.06976744186046512,0.13953488372093023,0.051162790697674425,0.10232558139534885,0.044186046511627906,0.08837209302325581,-0.13953488372093023,-0.10232558139534885,-0.08837209302325581,0,DF
Melvin Zinga,22.0,GK,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Mergim Berisha,26.0,FW,333.0,3.7,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.5405405405405405,0.27027027027027023,0.27027027027027023,0.0,0.0,0.0,0.27027027027027023,0.5405405405405405,0.13513513513513511,0.27027027027027023,0.13513513513513511,0.27027027027027023,-0.5405405405405405,-0.27027027027027023,-0.27027027027027023,1,FW
